record started at: 07-05-18 04:47:25

file format version: 4
captureMode: Offline
eye resolution: 640x480 scene resolution: 1280x720
recordFrameCount sceneFrameCount avg_fps sceneQTtime(d:h:m:s.tv/ts) porQTtime(d:h:m:s.tv/ts) porX porY pupilX pupilY cornealRefX cornealRefY diameterW diameterH
756 755 30.00 0:00:00:25.200/1000 0:00:00:25.167/1000 812.09 343.07 257.08 225.57 -1000.00 -1000.00 39.00 57.00 
757 757 30.00 0:00:00:25.234/1000 0:00:00:25.200/1000 840.15 331.85 248.05 221.73 -1000.00 -1000.00 39.00 57.00 
758 758 30.00 0:00:00:25.267/1000 0:00:00:25.234/1000 835.04 322.68 249.42 219.85 -1000.00 -1000.00 43.00 59.00 
759 758 30.00 0:00:00:25.300/1000 0:00:00:25.267/1000 825.42 307.25 252.02 216.78 -1000.00 -1000.00 42.00 60.00 
760 760 30.00 0:00:00:25.334/1000 0:00:00:25.300/1000 821.82 297.49 252.86 214.72 -1000.00 -1000.00 41.00 60.00 
761 761 30.00 0:00:00:25.367/1000 0:00:00:25.334/1000 823.45 296.56 252.32 214.40 -1000.00 -1000.00 39.00 59.00 
762 761 30.00 0:00:00:25.400/1000 0:00:00:25.367/1000 824.15 298.18 252.15 214.73 -1000.00 -1000.00 43.00 61.00 
763 763 30.00 0:00:00:25.434/1000 0:00:00:25.400/1000 821.66 300.04 252.98 215.32 -1000.00 -1000.00 43.00 61.00 
764 764 30.00 0:00:00:25.467/1000 0:00:00:25.434/1000 820.15 303.51 253.56 216.22 -1000.00 -1000.00 43.00 60.00 
765 764 30.00 0:00:00:25.500/1000 0:00:00:25.467/1000 855.02 322.48 242.71 218.69 -1000.00 -1000.00 42.00 59.00 
766 766 30.00 0:00:00:25.534/1000 0:00:00:25.500/1000 891.14 347.13 230.27 222.86 -1000.00 -1000.00 43.00 57.00 
767 767 30.00 0:00:00:25.567/1000 0:00:00:25.534/1000 896.15 356.38 228.69 224.99 -1000.00 -1000.00 44.00 57.00 
768 767 30.00 0:00:00:25.600/1000 0:00:00:25.567/1000 894.53 357.21 229.37 225.28 -1000.00 -1000.00 43.00 58.00 
769 769 30.00 0:00:00:25.634/1000 0:00:00:25.600/1000 890.24 358.11 231.10 225.71 -1000.00 -1000.00 43.00 58.00 
770 770 30.00 0:00:00:25.667/1000 0:00:00:25.634/1000 885.68 358.58 232.89 226.04 -1000.00 -1000.00 43.00 58.00 
771 770 30.00 0:00:00:25.700/1000 0:00:00:25.667/1000 882.22 357.69 234.17 225.98 -1000.00 -1000.00 41.00 58.00 
772 772 30.00 0:00:00:25.734/1000 0:00:00:25.700/1000 878.18 352.71 235.49 224.92 -1000.00 -1000.00 42.00 58.00 
773 773 30.00 0:00:00:25.767/1000 0:00:00:25.734/1000 874.18 345.27 236.68 223.27 -1000.00 -1000.00 42.00 59.00 
774 773 30.00 0:00:00:25.800/1000 0:00:00:25.767/1000 870.94 335.40 237.49 220.98 -1000.00 -1000.00 39.00 60.00 
775 775 30.00 0:00:00:25.834/1000 0:00:00:25.800/1000 866.88 326.81 238.65 219.07 -1000.00 -1000.00 38.00 59.00 
776 776 30.00 0:00:00:25.867/1000 0:00:00:25.834/1000 862.87 319.61 239.83 217.52 -1000.00 -1000.00 38.00 59.00 
777 776 30.00 0:00:00:25.900/1000 0:00:00:25.867/1000 857.47 307.04 241.29 214.73 -1000.00 -1000.00 35.00 59.00 
778 778 30.00 0:00:00:25.934/1000 0:00:00:25.900/1000 852.28 295.74 242.72 212.28 -1000.00 -1000.00 36.00 60.00 
779 779 30.00 0:00:00:25.967/1000 0:00:00:25.934/1000 849.21 289.56 243.57 210.96 -1000.00 -1000.00 36.00 61.00 
780 779 30.00 0:00:00:26.00/1000 0:00:00:25.967/1000 846.96 285.15 244.20 210.03 -1000.00 -1000.00 34.00 60.00 
781 781 30.00 0:00:00:26.34/1000 0:00:00:26.00/1000 844.95 282.41 244.79 209.50 -1000.00 -1000.00 36.00 61.00 
782 782 30.00 0:00:00:26.67/1000 0:00:00:26.34/1000 841.58 281.33 245.91 209.49 -1000.00 -1000.00 43.00 62.00 
783 782 30.00 0:00:00:26.100/1000 0:00:00:26.67/1000 841.71 282.75 245.91 209.83 -1000.00 -1000.00 37.00 61.00 
784 784 30.00 0:00:00:26.134/1000 0:00:00:26.100/1000 844.11 283.13 245.11 209.75 -1000.00 -1000.00 35.00 59.00 
785 785 30.00 0:00:00:26.167/1000 0:00:00:26.134/1000 845.46 284.42 244.69 209.96 -1000.00 -1000.00 34.00 59.00 
786 785 30.00 0:00:00:26.200/1000 0:00:00:26.167/1000 846.42 288.90 244.51 211.00 -1000.00 -1000.00 33.00 58.00 
787 787 30.00 0:00:00:26.234/1000 0:00:00:26.200/1000 846.67 294.39 244.61 212.34 -1000.00 -1000.00 34.00 57.00 
788 788 30.00 0:00:00:26.267/1000 0:00:00:26.234/1000 847.43 301.73 244.61 214.09 -1000.00 -1000.00 32.00 55.00 
789 788 30.00 0:00:00:26.300/1000 0:00:00:26.267/1000 847.29 308.79 244.90 215.82 -1000.00 -1000.00 33.00 54.00 
790 790 30.00 0:00:00:26.334/1000 0:00:00:26.300/1000 846.31 314.82 245.44 217.34 -1000.00 -1000.00 32.00 53.00 
791 791 30.00 0:00:00:26.367/1000 0:00:00:26.334/1000 844.97 319.37 246.04 218.51 -1000.00 -1000.00 35.00 54.00 
792 791 30.00 0:00:00:26.400/1000 0:00:00:26.367/1000 844.70 322.84 246.25 219.36 -1000.00 -1000.00 33.00 53.00 
793 793 30.00 0:00:00:26.434/1000 0:00:00:26.400/1000 850.18 321.45 244.35 218.72 -1000.00 -1000.00 33.00 53.00 
794 794 30.00 0:00:00:26.467/1000 0:00:00:26.434/1000 855.44 318.51 242.42 217.69 -1000.00 -1000.00 35.00 53.00 
795 794 30.00 0:00:00:26.500/1000 0:00:00:26.467/1000 856.18 319.07 242.18 217.79 -1000.00 -1000.00 33.00 52.00 
796 796 30.00 0:00:00:26.534/1000 0:00:00:26.500/1000 857.18 319.70 241.86 217.88 -1000.00 -1000.00 33.00 50.00 
797 797 30.00 0:00:00:26.567/1000 0:00:00:26.534/1000 857.81 318.67 241.60 217.59 -1000.00 -1000.00 33.00 51.00 
798 797 30.00 0:00:00:26.600/1000 0:00:00:26.567/1000 857.55 316.16 241.60 216.99 -1000.00 -1000.00 33.00 51.00 
799 799 30.00 0:00:00:26.634/1000 0:00:00:26.600/1000 856.96 314.41 241.74 216.59 -1000.00 -1000.00 32.00 50.00 
800 800 30.00 0:00:00:26.667/1000 0:00:00:26.634/1000 855.92 313.34 242.07 216.39 -1000.00 -1000.00 31.00 49.00 
801 800 30.00 0:00:00:26.700/1000 0:00:00:26.667/1000 854.86 310.75 242.35 215.82 -1000.00 -1000.00 31.00 50.00 
802 802 30.00 0:00:00:26.734/1000 0:00:00:26.700/1000 854.91 307.70 242.22 215.06 -1000.00 -1000.00 32.00 50.00 
803 803 30.00 0:00:00:26.767/1000 0:00:00:26.734/1000 855.77 305.14 241.82 214.37 -1000.00 -1000.00 32.00 48.00 
804 803 30.00 0:00:00:26.800/1000 0:00:00:26.767/1000 856.35 302.70 241.53 213.73 -1000.00 -1000.00 32.00 48.00 
805 805 30.00 0:00:00:26.834/1000 0:00:00:26.800/1000 856.30 300.71 241.48 213.24 -1000.00 -1000.00 31.00 47.00 
806 806 30.00 0:00:00:26.867/1000 0:00:00:26.834/1000 855.86 298.75 241.56 212.78 -1000.00 -1000.00 31.00 46.00 
807 806 30.00 0:00:00:26.900/1000 0:00:00:26.867/1000 855.28 296.55 241.69 212.27 -1000.00 -1000.00 31.00 47.00 
808 808 30.00 0:00:00:26.934/1000 0:00:00:26.900/1000 855.13 294.67 241.67 211.81 -1000.00 -1000.00 31.00 47.00 
809 809 30.00 0:00:00:26.967/1000 0:00:00:26.934/1000 855.39 294.21 241.56 211.67 -1000.00 -1000.00 30.00 47.00 
810 809 30.00 0:00:00:27.00/1000 0:00:00:26.967/1000 856.26 293.49 241.23 211.43 -1000.00 -1000.00 31.00 47.00 
811 811 30.00 0:00:00:27.34/1000 0:00:00:27.00/1000 856.58 291.83 241.05 210.99 -1000.00 -1000.00 30.00 47.00 
812 812 30.00 0:00:00:27.67/1000 0:00:00:27.34/1000 856.95 290.85 240.88 210.72 -1000.00 -1000.00 28.00 45.00 
813 812 30.00 0:00:00:27.100/1000 0:00:00:27.67/1000 842.90 287.97 245.68 211.03 -1000.00 -1000.00 25.00 46.00 
814 814 30.00 0:00:00:27.134/1000 0:00:00:27.100/1000 732.53 244.10 275.97 208.65 -1000.00 -1000.00 26.00 44.00 
815 815 30.00 0:00:00:27.167/1000 0:00:00:27.134/1000 587.62 180.17 303.53 205.39 -1000.00 -1000.00 28.00 45.00 
816 815 30.00 0:00:00:27.200/1000 0:00:00:27.167/1000 577.19 171.04 305.13 204.42 -1000.00 -1000.00 27.00 44.00 
817 817 30.00 0:00:00:27.234/1000 0:00:00:27.200/1000 586.30 169.13 303.68 203.55 -1000.00 -1000.00 27.00 45.00 
818 818 30.00 0:00:00:27.267/1000 0:00:00:27.234/1000 594.99 169.83 302.27 203.15 -1000.00 -1000.00 28.00 47.00 
819 818 30.00 0:00:00:27.300/1000 0:00:00:27.267/1000 602.36 172.14 301.07 203.10 -1000.00 -1000.00 26.00 47.00 
820 820 30.00 0:00:00:27.334/1000 0:00:00:27.300/1000 609.78 174.13 299.83 202.99 -1000.00 -1000.00 25.00 46.00 
821 821 30.00 0:00:00:27.367/1000 0:00:00:27.334/1000 585.15 206.11 304.07 209.95 -1000.00 -1000.00 31.00 46.00 
822 821 30.00 0:00:00:27.400/1000 0:00:00:27.367/1000 555.49 249.33 308.74 218.34 -1000.00 -1000.00 31.00 47.00 
823 823 30.00 0:00:00:27.434/1000 0:00:00:27.400/1000 562.94 259.73 307.70 219.71 -1000.00 -1000.00 31.00 48.00 
824 824 30.00 0:00:00:27.467/1000 0:00:00:27.434/1000 573.54 263.75 306.15 219.97 -1000.00 -1000.00 30.00 47.00 
825 824 30.00 0:00:00:27.500/1000 0:00:00:27.467/1000 586.67 271.14 304.19 220.69 -1000.00 -1000.00 29.00 48.00 
826 826 30.00 0:00:00:27.534/1000 0:00:00:27.500/1000 597.51 278.08 302.53 221.44 -1000.00 -1000.00 27.00 48.00 
827 827 30.00 0:00:00:27.567/1000 0:00:00:27.534/1000 602.77 280.84 301.70 221.71 -1000.00 -1000.00 27.00 47.00 
828 827 30.00 0:00:00:27.600/1000 0:00:00:27.567/1000 606.37 283.24 301.14 221.98 -1000.00 -1000.00 27.00 47.00 
829 829 30.00 0:00:00:27.634/1000 0:00:00:27.600/1000 603.76 285.55 301.57 222.45 -1000.00 -1000.00 26.00 44.00 
830 830 30.00 0:00:00:27.667/1000 0:00:00:27.634/1000 595.04 291.43 303.00 223.71 -1000.00 -1000.00 27.00 44.00 
831 830 30.00 0:00:00:27.700/1000 0:00:00:27.667/1000 592.49 299.02 303.44 225.02 -1000.00 -1000.00 27.00 43.00 
832 832 30.00 0:00:00:27.734/1000 0:00:00:27.700/1000 600.92 303.97 302.14 225.57 -1000.00 -1000.00 28.00 45.00 
833 833 30.00 0:00:00:27.767/1000 0:00:00:27.734/1000 609.29 308.17 300.83 226.00 -1000.00 -1000.00 28.00 45.00 
834 833 30.00 0:00:00:27.800/1000 0:00:00:27.767/1000 612.36 311.13 300.35 226.40 -1000.00 -1000.00 28.00 45.00 
835 835 30.00 0:00:00:27.834/1000 0:00:00:27.800/1000 616.49 313.70 299.69 226.70 -1000.00 -1000.00 30.00 46.00 
836 836 30.00 0:00:00:27.867/1000 0:00:00:27.834/1000 621.60 315.37 298.85 226.83 -1000.00 -1000.00 29.00 44.00 
837 836 30.00 0:00:00:27.900/1000 0:00:00:27.867/1000 626.11 316.61 298.11 226.91 -1000.00 -1000.00 29.00 46.00 
838 838 30.00 0:00:00:27.934/1000 0:00:00:27.900/1000 638.24 315.87 296.02 226.42 -1000.00 -1000.00 35.00 45.00 
839 839 30.00 0:00:00:27.967/1000 0:00:00:27.934/1000 647.53 313.45 294.36 225.71 -1000.00 -1000.00 33.00 44.00 
840 839 30.00 0:00:00:28.00/1000 0:00:00:27.967/1000 645.75 309.29 294.64 225.05 -1000.00 -1000.00 26.00 43.00 
841 841 30.00 0:00:00:28.34/1000 0:00:00:28.00/1000 646.55 305.17 294.46 224.31 -1000.00 -1000.00 32.00 45.00 
842 842 30.00 0:00:00:28.67/1000 0:00:00:28.34/1000 651.81 304.46 293.50 224.01 -1000.00 -1000.00 31.00 44.00 
843 842 30.00 0:00:00:28.100/1000 0:00:00:28.67/1000 657.39 303.89 292.48 223.71 -1000.00 -1000.00 30.00 44.00 
844 844 30.00 0:00:00:28.134/1000 0:00:00:28.100/1000 655.57 298.75 292.76 222.87 -1000.00 -1000.00 28.00 43.00 
845 845 30.00 0:00:00:28.167/1000 0:00:00:28.134/1000 609.89 257.55 300.39 217.52 -1000.00 -1000.00 27.00 43.00 
846 845 30.00 0:00:00:28.200/1000 0:00:00:28.167/1000 569.76 216.44 306.49 212.42 -1000.00 -1000.00 27.00 43.00 
847 847 30.00 0:00:00:28.234/1000 0:00:00:28.200/1000 584.13 219.02 304.30 212.18 -1000.00 -1000.00 26.00 44.00 
848 848 30.00 0:00:00:28.267/1000 0:00:00:28.234/1000 602.57 227.04 301.40 212.65 -1000.00 -1000.00 24.00 42.00 
849 848 30.00 0:00:00:28.300/1000 0:00:00:28.267/1000 622.36 238.65 298.16 213.71 -1000.00 -1000.00 24.00 44.00 
850 850 30.00 0:00:00:28.334/1000 0:00:00:28.300/1000 639.04 249.53 295.32 214.84 -1000.00 -1000.00 23.00 45.00 
851 851 30.00 0:00:00:28.367/1000 0:00:00:28.334/1000 648.98 256.31 293.57 215.58 -1000.00 -1000.00 22.00 42.00 
852 851 30.00 0:00:00:28.400/1000 0:00:00:28.367/1000 597.23 207.68 302.14 209.60 -1000.00 -1000.00 30.00 42.00 
853 853 30.00 0:00:00:28.434/1000 0:00:00:28.400/1000 531.22 139.59 311.81 201.85 -1000.00 -1000.00 31.00 44.00 
854 854 30.00 0:00:00:28.467/1000 0:00:00:28.434/1000 533.52 133.48 311.46 200.71 -1000.00 -1000.00 29.00 42.00 
855 854 30.00 0:00:00:28.500/1000 0:00:00:28.467/1000 546.76 143.09 309.60 201.50 -1000.00 -1000.00 29.00 44.00 
856 856 30.00 0:00:00:28.534/1000 0:00:00:28.500/1000 558.90 152.43 307.84 202.34 -1000.00 -1000.00 29.00 45.00 
857 857 30.00 0:00:00:28.567/1000 0:00:00:28.534/1000 568.72 161.27 306.39 203.25 -1000.00 -1000.00 27.00 44.00 
858 857 30.00 0:00:00:28.600/1000 0:00:00:28.567/1000 579.15 169.67 304.81 204.07 -1000.00 -1000.00 25.00 42.00 
859 859 30.00 0:00:00:28.634/1000 0:00:00:28.600/1000 588.93 178.51 303.31 205.02 -1000.00 -1000.00 25.00 42.00 
860 860 30.00 0:00:00:28.667/1000 0:00:00:28.634/1000 573.34 178.75 305.76 205.95 -1000.00 -1000.00 28.00 43.00 
861 860 30.00 0:00:00:28.700/1000 0:00:00:28.667/1000 540.15 170.36 310.64 206.36 -1000.00 -1000.00 30.00 44.00 
862 862 30.00 0:00:00:28.734/1000 0:00:00:28.700/1000 532.76 170.20 311.68 206.73 -1000.00 -1000.00 30.00 43.00 
863 863 30.00 0:00:00:28.767/1000 0:00:00:28.734/1000 541.66 175.85 310.45 207.17 -1000.00 -1000.00 27.00 45.00 
864 863 30.00 0:00:00:28.800/1000 0:00:00:28.767/1000 549.84 180.84 309.29 207.56 -1000.00 -1000.00 28.00 45.00 
865 865 30.00 0:00:00:28.834/1000 0:00:00:28.800/1000 556.21 184.15 308.37 207.78 -1000.00 -1000.00 27.00 46.00 
866 866 30.00 0:00:00:28.867/1000 0:00:00:28.834/1000 565.17 195.74 307.09 209.23 -1000.00 -1000.00 26.00 45.00 
867 866 30.00 0:00:00:28.900/1000 0:00:00:28.867/1000 573.32 206.48 305.90 210.61 -1000.00 -1000.00 24.00 44.00 
868 868 30.00 0:00:00:28.934/1000 0:00:00:28.900/1000 578.27 208.64 305.15 210.72 -1000.00 -1000.00 27.00 47.00 
869 869 30.00 0:00:00:28.967/1000 0:00:00:28.934/1000 583.17 211.51 304.41 210.96 -1000.00 -1000.00 26.00 47.00 
870 869 30.00 0:00:00:29.00/1000 0:00:00:28.967/1000 587.31 214.86 303.78 211.32 -1000.00 -1000.00 26.00 47.00 
871 871 30.00 0:00:00:29.34/1000 0:00:00:29.00/1000 590.94 217.92 303.22 211.66 -1000.00 -1000.00 26.00 46.00 
872 872 30.00 0:00:00:29.67/1000 0:00:00:29.34/1000 592.80 220.06 302.93 211.93 -1000.00 -1000.00 25.00 45.00 
873 872 30.00 0:00:00:29.100/1000 0:00:00:29.67/1000 596.25 229.20 302.43 213.32 -1000.00 -1000.00 25.00 44.00 
874 874 30.00 0:00:00:29.134/1000 0:00:00:29.100/1000 601.79 240.35 301.61 214.96 -1000.00 -1000.00 25.00 46.00 
875 875 30.00 0:00:00:29.167/1000 0:00:00:29.134/1000 606.12 244.82 300.93 215.52 -1000.00 -1000.00 24.00 46.00 
876 875 30.00 0:00:00:29.200/1000 0:00:00:29.167/1000 612.75 247.05 299.85 215.61 -1000.00 -1000.00 27.00 49.00 
877 877 30.00 0:00:00:29.234/1000 0:00:00:29.200/1000 617.55 248.49 299.05 215.64 -1000.00 -1000.00 29.00 48.00 
878 878 30.00 0:00:00:29.267/1000 0:00:00:29.234/1000 616.17 248.59 299.28 215.72 -1000.00 -1000.00 26.00 46.00 
879 878 30.00 0:00:00:29.300/1000 0:00:00:29.267/1000 616.64 248.07 299.20 215.61 -1000.00 -1000.00 26.00 47.00 
880 880 30.00 0:00:00:29.334/1000 0:00:00:29.300/1000 619.07 247.44 298.78 215.39 -1000.00 -1000.00 26.00 47.00 
881 881 30.00 0:00:00:29.367/1000 0:00:00:29.334/1000 618.67 240.71 298.80 214.24 -1000.00 -1000.00 26.00 46.00 
882 881 30.00 0:00:00:29.400/1000 0:00:00:29.367/1000 620.63 236.56 298.44 213.43 -1000.00 -1000.00 26.00 47.00 
883 883 30.00 0:00:00:29.434/1000 0:00:00:29.400/1000 626.16 240.15 297.51 213.79 -1000.00 -1000.00 25.00 45.00 
884 884 30.00 0:00:00:29.467/1000 0:00:00:29.434/1000 630.21 243.47 296.83 214.18 -1000.00 -1000.00 25.00 45.00 
885 884 30.00 0:00:00:29.500/1000 0:00:00:29.467/1000 633.12 247.58 296.35 214.77 -1000.00 -1000.00 24.00 44.00 
886 886 30.00 0:00:00:29.534/1000 0:00:00:29.500/1000 636.27 251.28 295.83 215.28 -1000.00 -1000.00 26.00 46.00 
887 887 30.00 0:00:00:29.567/1000 0:00:00:29.534/1000 641.01 248.33 294.95 214.53 -1000.00 -1000.00 22.00 45.00 
888 887 30.00 0:00:00:29.600/1000 0:00:00:29.567/1000 668.19 224.20 289.59 208.65 -1000.00 -1000.00 29.00 21.00 
889 889 30.00 0:00:00:29.634/1000 0:00:00:29.600/1000 693.38 206.49 284.21 203.61 -1000.00 -1000.00 31.00 21.00 
890 890 30.00 0:00:00:29.667/1000 0:00:00:29.634/1000 696.78 208.32 283.50 203.74 -1000.00 -1000.00 31.00 21.00 
891 890 30.00 0:00:00:29.700/1000 0:00:00:29.667/1000 697.21 210.09 283.44 204.07 -1000.00 -1000.00 29.00 21.00 
892 892 30.00 0:00:00:29.734/1000 0:00:00:29.700/1000 695.28 210.72 283.86 204.33 -1000.00 -1000.00 24.00 19.00 
893 893 30.00 0:00:00:29.767/1000 0:00:00:29.734/1000 693.91 210.69 284.15 204.41 -1000.00 -1000.00 25.00 19.00 
894 893 30.00 0:00:00:29.800/1000 0:00:00:29.767/1000 695.02 212.13 283.94 204.62 -1000.00 -1000.00 29.00 20.00 
895 895 30.00 0:00:00:29.834/1000 0:00:00:29.800/1000 695.42 215.04 283.89 205.18 -1000.00 -1000.00 31.00 22.00 
896 896 30.00 0:00:00:29.867/1000 0:00:00:29.834/1000 694.48 217.80 284.13 205.79 -1000.00 -1000.00 29.00 22.00 
897 896 30.00 0:00:00:29.900/1000 0:00:00:29.867/1000 740.51 178.70 272.83 194.04 -1000.00 -1000.00 46.00 46.00 
898 898 30.00 0:00:00:29.934/1000 0:00:00:29.900/1000 786.03 145.35 259.57 181.43 -1000.00 -1000.00 49.00 46.00 
899 899 30.00 0:00:00:29.967/1000 0:00:00:29.934/1000 790.76 149.40 258.24 181.85 -1000.00 -1000.00 51.00 50.00 
900 899 30.00 0:00:00:30.00/1000 0:00:00:29.967/1000 788.30 153.30 259.09 183.12 -1000.00 -1000.00 50.00 47.00 
901 901 30.00 0:00:00:30.34/1000 0:00:00:30.00/1000 784.34 155.29 260.33 184.08 -1000.00 -1000.00 48.00 48.00 
902 902 30.00 0:00:00:30.67/1000 0:00:00:30.34/1000 779.51 158.66 261.84 185.45 -1000.00 -1000.00 38.00 48.00 
903 902 30.00 0:00:00:30.100/1000 0:00:00:30.67/1000 776.14 162.75 262.91 186.81 -1000.00 -1000.00 37.00 49.00 
904 904 30.00 0:00:00:30.134/1000 0:00:00:30.100/1000 773.03 166.93 263.90 188.14 -1000.00 -1000.00 37.00 32.00 
905 905 30.00 0:00:00:30.167/1000 0:00:00:30.134/1000 770.25 172.31 264.81 189.71 -1000.00 -1000.00 35.00 29.00 
906 905 30.00 0:00:00:30.200/1000 0:00:00:30.167/1000 774.11 192.85 264.21 194.12 -1000.00 -1000.00 33.00 48.00 
907 907 30.00 0:00:00:30.234/1000 0:00:00:30.200/1000 779.63 214.64 263.18 198.66 -1000.00 -1000.00 34.00 50.00 
908 908 30.00 0:00:00:30.267/1000 0:00:00:30.234/1000 779.11 221.90 263.50 200.37 -1000.00 -1000.00 37.00 54.00 
909 908 30.00 0:00:00:30.300/1000 0:00:00:30.267/1000 778.77 226.73 263.71 201.50 -1000.00 -1000.00 35.00 52.00 
910 910 30.00 0:00:00:30.334/1000 0:00:00:30.300/1000 779.86 230.60 263.50 202.30 -1000.00 -1000.00 37.00 53.00 
911 911 30.00 0:00:00:30.367/1000 0:00:00:30.334/1000 781.01 232.88 263.23 202.73 -1000.00 -1000.00 35.00 53.00 
912 911 30.00 0:00:00:30.400/1000 0:00:00:30.367/1000 781.45 234.44 263.14 203.05 -1000.00 -1000.00 41.00 56.00 
913 913 30.00 0:00:00:30.434/1000 0:00:00:30.400/1000 773.96 237.43 265.29 204.31 -1000.00 -1000.00 40.00 37.00 
914 914 30.00 0:00:00:30.467/1000 0:00:00:30.434/1000 767.58 239.54 267.06 205.26 -1000.00 -1000.00 38.00 35.00 
915 914 30.00 0:00:00:30.500/1000 0:00:00:30.467/1000 768.68 239.64 266.77 205.19 -1000.00 -1000.00 38.00 35.00 
916 916 30.00 0:00:00:30.534/1000 0:00:00:30.500/1000 768.40 239.15 266.83 205.11 -1000.00 -1000.00 37.00 35.00 
917 917 30.00 0:00:00:30.567/1000 0:00:00:30.534/1000 767.71 238.23 266.99 204.95 -1000.00 -1000.00 39.00 33.00 
918 917 30.00 0:00:00:30.600/1000 0:00:00:30.567/1000 765.91 236.67 267.44 204.74 -1000.00 -1000.00 39.00 32.00 
919 919 30.00 0:00:00:30.634/1000 0:00:00:30.600/1000 762.24 234.90 268.37 204.63 -1000.00 -1000.00 38.00 30.00 
920 920 30.00 0:00:00:30.667/1000 0:00:00:30.634/1000 758.06 231.91 269.40 204.28 -1000.00 -1000.00 39.00 31.00 
921 920 30.00 0:00:00:30.700/1000 0:00:00:30.667/1000 752.91 229.00 270.67 204.03 -1000.00 -1000.00 38.00 28.00 
922 922 30.00 0:00:00:30.734/1000 0:00:00:30.700/1000 746.60 228.24 272.25 204.33 -1000.00 -1000.00 36.00 27.00 
923 923 30.00 0:00:00:30.767/1000 0:00:00:30.734/1000 742.66 135.88 271.44 184.20 -1000.00 -1000.00 52.00 32.00 
924 923 30.00 0:00:00:30.800/1000 0:00:00:30.767/1000 1206.98 -155.05 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
925 925 30.00 0:00:00:30.834/1000 0:00:00:30.800/1000 738.88 -22.38 269.12 146.21 -1000.00 -1000.00 48.00 36.00 
926 926 30.00 0:00:00:30.867/1000 0:00:00:30.834/1000 726.28 -88.91 271.17 131.25 -1000.00 -1000.00 49.00 40.00 
927 926 30.00 0:00:00:30.900/1000 0:00:00:30.867/1000 707.14 -85.48 276.35 136.04 -1000.00 -1000.00 47.00 39.00 
928 928 30.00 0:00:00:30.934/1000 0:00:00:30.900/1000 690.28 -85.80 280.57 139.18 -1000.00 -1000.00 45.00 35.00 
929 929 30.00 0:00:00:30.967/1000 0:00:00:30.934/1000 679.75 -83.16 283.13 141.74 -1000.00 -1000.00 45.00 37.00 
930 929 30.00 0:00:00:31.00/1000 0:00:00:30.967/1000 674.74 -75.51 284.40 144.44 -1000.00 -1000.00 48.00 39.00 
931 931 30.00 0:00:00:31.34/1000 0:00:00:31.00/1000 671.72 -71.78 285.14 145.83 -1000.00 -1000.00 47.00 41.00 
932 932 30.00 0:00:00:31.67/1000 0:00:00:31.34/1000 674.04 -101.21 284.19 138.41 -1000.00 -1000.00 45.00 36.00 
933 932 30.00 0:00:00:31.100/1000 0:00:00:31.67/1000 679.82 -135.15 282.31 128.93 -1000.00 -1000.00 47.00 41.00 
934 934 30.00 0:00:00:31.134/1000 0:00:00:31.100/1000 682.56 -138.77 281.59 127.46 -1000.00 -1000.00 48.00 40.00 
935 935 30.00 0:00:00:31.167/1000 0:00:00:31.134/1000 682.72 -134.67 281.61 128.46 -1000.00 -1000.00 49.00 40.00 
936 935 30.00 0:00:00:31.200/1000 0:00:00:31.167/1000 681.73 -130.68 281.92 129.67 -1000.00 -1000.00 48.00 41.00 
937 937 30.00 0:00:00:31.234/1000 0:00:00:31.200/1000 679.44 -128.80 282.50 130.60 -1000.00 -1000.00 49.00 41.00 
938 938 30.00 0:00:00:31.267/1000 0:00:00:31.234/1000 675.81 -131.15 283.33 130.73 -1000.00 -1000.00 49.00 42.00 
939 938 30.00 0:00:00:31.300/1000 0:00:00:31.267/1000 698.70 -125.04 277.79 127.60 -1000.00 -1000.00 49.00 41.00 
940 940 30.00 0:00:00:31.334/1000 0:00:00:31.300/1000 716.89 -125.22 272.99 123.58 -1000.00 -1000.00 51.00 41.00 
941 941 30.00 0:00:00:31.367/1000 0:00:00:31.334/1000 703.57 -140.23 276.25 122.56 -1000.00 -1000.00 52.00 43.00 
942 941 30.00 0:00:00:31.400/1000 0:00:00:31.367/1000 687.41 -155.33 280.11 122.18 -1000.00 -1000.00 53.00 43.00 
943 943 30.00 0:00:00:31.434/1000 0:00:00:31.400/1000 676.49 -166.09 282.62 121.79 -1000.00 -1000.00 52.00 43.00 
944 944 30.00 0:00:00:31.467/1000 0:00:00:31.434/1000 670.41 -170.85 284.01 121.89 -1000.00 -1000.00 51.00 42.00 
945 944 30.00 0:00:00:31.500/1000 0:00:00:31.467/1000 667.36 -171.81 284.71 122.30 -1000.00 -1000.00 53.00 44.00 
946 946 30.00 0:00:00:31.534/1000 0:00:00:31.500/1000 667.71 -168.11 284.69 123.16 -1000.00 -1000.00 53.00 43.00 
947 947 30.00 0:00:00:31.567/1000 0:00:00:31.534/1000 667.07 -165.62 284.87 123.92 -1000.00 -1000.00 55.00 45.00 
948 947 30.00 0:00:00:31.600/1000 0:00:00:31.567/1000 665.87 -164.33 285.17 124.49 -1000.00 -1000.00 54.00 46.00 
949 949 30.00 0:00:00:31.634/1000 0:00:00:31.600/1000 665.01 -162.60 285.40 125.10 -1000.00 -1000.00 55.00 47.00 
